word,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99
coward,-0.05394822,0.013351039,-0.022621477,0.00013816603,-0.020869832,-0.09477001,0.07877898,0.12441121,-0.09487509,-0.018467225,-0.0059257043,-0.14245062,0.0015228823,-0.01095815,0.01999708,-0.048526052,0.06985844,-0.0481753,-0.0068287984,-0.13174017,0.071848735,0.05242884,0.12794995,-0.03849005,-0.043792594,-0.012163467,-0.05990056,0.03755661,-0.042510778,-0.042731866,0.10089568,-0.016365778,0.057535265,-0.036594436,-0.0052558286,0.09670005,0.06138861,-0.09698109,-0.115864865,-0.11006777,-0.009345877,-0.1063547,0.006441754,0.044035777,0.077053085,-0.011645479,-0.018095748,-0.024250526,0.004573471,0.026215458,0.005914595,-0.048308145,0.011636026,0.033164527,-0.12737659,0.033504393,0.0086119035,0.04049175,-0.086678945,0.031342667,-0.025489934,0.017790819,0.02523789,0.044642426,-0.038967315,0.07164525,0.0009323101,0.04359523,-0.08196418,0.07568326,0.018831776,0.03481486,0.04110926,0.052590616,0.09398816,0.029951839,0.039575305,-0.014117417,-0.09958284,0.03740459,-0.02145285,-0.0073530516,-0.066176146,0.01824324,-0.05014736,-0.021662125,0.02562895,0.06456573,0.03069961,0.006911528,0.10639992,0.008164598,9.5739626e-05,0.023146981,0.13271171,0.045997776,0.05780201,-0.13254976,0.039049882,0.030422973
shrieks,-0.04921885,0.002257668,-0.020667866,0.003916157,-0.0026521962,-0.07973912,0.07329947,0.1154134,-0.09532472,-0.031895347,-0.004206444,-0.12104735,-0.0059891436,-0.0016757022,0.011724798,-0.037214052,0.05768037,-0.037002787,-0.004368579,-0.123260595,0.06319195,0.039826415,0.094549865,-0.035794705,-0.035043932,-0.0014129325,-0.057100724,0.018870272,-0.028889462,-0.035017688,0.09626486,-0.015073715,0.05008652,-0.039006952,-0.0050662514,0.090308264,0.048991166,-0.081418805,-0.086184725,-0.08889491,-0.010901104,-0.0965164,-0.005276118,0.023752293,0.064691775,-0.023813069,-0.011901291,-0.03290604,-0.0025482147,0.023559894,0.016185692,-0.045668256,0.008798749,0.022347476,-0.10698824,0.01945771,0.014568003,0.046639543,-0.06388899,0.032401536,-0.015521293,0.01985739,0.01871843,0.027499434,-0.04646957,0.06445548,0.0053914594,0.025966363,-0.06565585,0.06404909,0.03383327,0.03727357,0.043920025,0.05063795,0.07526474,0.035157617,0.03533272,0.0017284481,-0.08117589,0.029611595,-0.011133256,-0.020920139,-0.048865788,0.025344795,-0.056700137,-0.0030632983,0.019584974,0.04117222,0.03224684,0.011215885,0.07859395,0.0030976865,0.0048181107,0.00805166,0.116401345,0.048272002,0.061650813,-0.10654896,0.04407209,0.03429892
frames,-0.039783724,0.010178384,-0.0028924358,0.0067409975,-0.01254424,-0.073773935,0.04854473,0.086024515,-0.07665846,-0.030571563,-0.00627471,-0.096052386,0.0020708102,-0.0068784156,0.0118529415,-0.030501468,0.05997447,-0.045503907,-0.006561776,-0.09687705,0.040010598,0.026442753,0.09363028,-0.028387874,-0.0315579,-0.0067111077,-0.05036216,0.029539028,-0.035458334,-0.03556998,0.07613281,-0.008207253,0.051448423,-0.030097406,-0.008735924,0.067884706,0.033313848,-0.058251254,-0.07944558,-0.07272066,-0.0061032022,-0.07376421,-0.007885632,0.028712243,0.05287985,-0.020254724,-0.009589874,-0.023872474,-0.0038995119,0.030532308,0.0074939756,-0.023580026,0.017696662,0.015222745,-0.07941817,0.011226624,0.0035229526,0.022541035,-0.067623004,0.02976939,-0.013685532,0.0133011835,0.01892664,0.028137539,-0.029544935,0.051536575,-0.00069120736,0.03653298,-0.057883147,0.055459246,0.015433421,0.033415597,0.04511877,0.029100964,0.059869796,0.015038354,0.017535413,0.0031792528,-0.071467414,0.022670222,-0.017726406,-0.016844792,-0.038984146,0.00699777,-0.04213783,-0.012073002,0.022583807,0.04680437,0.03235936,0.009448619,0.06428472,0.007903642,-0.0020789688,0.0049911416,0.106389865,0.029714037,0.053376287,-0.08339623,0.03821222,0.019347543
pulling,-0.026797716,0.00085839094,-0.016079796,-0.0013331753,-0.00016050984,-0.05640278,0.061399825,0.09350071,-0.07430214,-0.0140049085,-0.017316163,-0.09408795,-0.012254012,-0.015337715,0.014607189,-0.043944653,0.046792995,-0.04795789,-0.011613828,-0.106836624,0.042252365,0.03322556,0.07494722,-0.029209804,-0.026004534,-0.0064708805,-0.041125197,0.019970052,-0.025686204,-0.017461445,0.073944665,-0.014754776,0.043399017,-0.039499298,-0.008378619,0.076831825,0.029903378,-0.066202804,-0.076468945,-0.07854687,-0.00070241606,-0.06690696,-0.008022139,0.015864551,0.06292927,-0.013689755,-0.017128794,-0.031720843,0.0013593824,0.017446686,-0.0041672466,-0.03388355,0.007164935,0.008507707,-0.08403398,0.021241302,0.014442712,0.030304465,-0.050121285,0.02534114,-0.012483628,0.007508426,0.019681588,0.028647311,-0.032945614,0.061169457,0.013205825,0.036711305,-0.06587463,0.05668573,0.02801996,0.021535458,0.03147341,0.04171737,0.07745555,0.02957206,0.02031803,0.0011419011,-0.07182305,0.013622005,0.00037845175,-0.013504389,-0.046508156,0.008345795,-0.048626304,-0.012084773,0.016305916,0.042257667,0.029137127,0.0053272885,0.06677398,-0.0018553932,0.0054491935,0.0054725436,0.10647621,0.045909774,0.052136384,-0.08126128,0.036970902,0.016083125
rumbling,-0.03565455,0.0034857779,-0.0097781615,-0.0068729343,-0.019124191,-0.063775405,0.053879082,0.08746172,-0.06698079,-0.02067824,-0.01385638,-0.096891895,0.007327421,0.00034587114,0.004740003,-0.029873058,0.047524247,-0.046665236,-0.0036035278,-0.09508148,0.055499136,0.03412502,0.08668285,-0.034008145,-0.029456066,0.005275646,-0.04993539,0.02599052,-0.032125346,-0.022909967,0.08276681,-0.011214914,0.04590881,-0.036392346,-0.004975022,0.07671677,0.04642067,-0.07235451,-0.07518603,-0.067554705,-0.0008734685,-0.07811967,0.0030248985,0.0151693495,0.06252583,-0.014540086,0.0005040467,-0.02879953,-0.003863393,0.025022725,-0.003763276,-0.040557176,0.0095390715,0.025192726,-0.084389485,0.02035832,0.010767844,0.02922689,-0.051329207,0.022995599,-0.014092426,0.01097669,0.011270092,0.033663515,-0.031585157,0.06261863,0.013021678,0.03891346,-0.050583027,0.054722063,0.01872711,0.024826795,0.044068318,0.026008334,0.07217728,0.023065556,0.024587322,-0.00657128,-0.080440104,0.024129525,-0.01636019,-0.008573181,-0.042762358,0.024044301,-0.046966556,-0.007122755,0.01837309,0.05130996,0.034498867,0.013078475,0.0730648,0.0054439832,-0.0078134835,0.013497119,0.11418401,0.037058633,0.042241238,-0.08974932,0.020795237,0.027584948
cartwheels,-0.042536385,-0.005599952,-0.0043171626,-0.009336986,-0.015508648,-0.06980939,0.069009766,0.10006103,-0.080594495,-0.032224476,-0.016781542,-0.11159408,-0.011555115,9.95301e-05,0.010371768,-0.05049682,0.05631345,-0.040205207,-0.0052280463,-0.12036018,0.056270596,0.03309832,0.09787751,-0.032363847,-0.046854317,-0.013358474,-0.050530728,0.024912972,-0.03830972,-0.03534777,0.08773262,-0.0094132535,0.047514573,-0.039933793,-0.00916422,0.0830303,0.047940128,-0.08469944,-0.095770694,-0.09233836,-0.008599244,-0.096289806,-0.008628089,0.02411925,0.059766456,-0.0218683,-0.010062766,-0.021778671,-0.008909211,0.019606287,0.007654227,-0.032819085,0.011842913,0.017048206,-0.099571995,0.021619901,0.021423003,0.032064017,-0.064184755,0.027162733,-0.005628317,0.01714327,0.012317985,0.041154575,-0.04654593,0.07040191,0.010708872,0.035346393,-0.07995408,0.070634216,0.033096835,0.02372463,0.050474018,0.04706513,0.07679748,0.025964385,0.03387077,-0.005270581,-0.07775592,0.034120295,-0.0059823673,-0.013996424,-0.045711573,0.009301716,-0.042649962,-0.0045325337,0.028114317,0.042933296,0.028111752,0.016223514,0.09005908,-0.0069545726,-0.0048605227,0.02206035,0.12421466,0.044465885,0.06386156,-0.10562168,0.033923313,0.018167341
ladder,-0.03496565,0.008130838,-0.020137746,0.0064429394,-0.014068351,-0.071647875,0.055858765,0.09465284,-0.08340566,-0.020458767,-0.01638944,-0.10269425,-0.00067959144,0.0015916402,0.008204633,-0.0452158,0.053881913,-0.035916187,-0.01727514,-0.10976888,0.040924888,0.041684844,0.092897035,-0.028050277,-0.042640693,0.0014791833,-0.048519623,0.030477803,-0.022563903,-0.029549005,0.08927766,-0.010655241,0.038388837,-0.036341958,-0.009760192,0.07988805,0.03510489,-0.06010101,-0.08932358,-0.07873472,-0.013107682,-0.08533911,0.009245958,0.022429494,0.06494512,-0.00777733,-0.0029945576,-0.027283793,-0.0092316065,0.027651014,-0.0029077337,-0.032545477,0.015362592,0.023594739,-0.087866075,0.015977796,0.01480613,0.025406454,-0.070655264,0.030787991,-0.0057940804,0.0079109,0.022206696,0.028022284,-0.04053574,0.06060564,-0.004221365,0.034226812,-0.059732452,0.05528566,0.014901404,0.022492241,0.031176385,0.037535455,0.06379075,0.023610549,0.02784445,-0.013335115,-0.07305124,0.030440986,-0.015513442,-0.004315937,-0.042611293,0.012475686,-0.03411873,-0.019482803,0.02568949,0.044615623,0.02301484,0.01177898,0.08057095,-0.00085668126,-0.0046082684,0.016075397,0.11160477,0.03656752,0.056599442,-0.10172182,0.025858553,0.027881993
manners,-0.049148016,0.011418577,-0.0086193755,-0.012688402,-0.010437109,-0.074349,0.07484285,0.1123116,-0.08734,-0.026342567,-0.006396496,-0.11752902,0.0061018365,-0.0064993836,0.017661817,-0.03662802,0.06979283,-0.045862924,-0.017168596,-0.12196119,0.053553138,0.03389123,0.11350616,-0.02608483,-0.034599483,-0.00563438,-0.057684675,0.020396916,-0.033110917,-0.030278476,0.09795596,0.0003496671,0.04628211,-0.046181444,-0.0087851295,0.084516846,0.049292184,-0.08327824,-0.09217493,-0.08509521,0.00033175628,-0.086292244,0.0063156695,0.027246566,0.067644596,-0.027525434,-0.018899456,-0.040567953,0.005763476,0.033562426,-0.003113735,-0.03286957,0.012034401,0.0151863545,-0.111647695,0.018042961,0.016315667,0.038656276,-0.068280585,0.02635766,-0.023333529,0.0103584975,0.02381399,0.037048478,-0.04425144,0.0690452,0.0027744605,0.035579093,-0.07383095,0.055003755,0.02116663,0.029364964,0.04067171,0.034961782,0.08010823,0.036187325,0.04032189,-0.00014830398,-0.09499329,0.025474034,-0.015910992,-0.009676189,-0.047971733,0.02600607,-0.04806164,-0.0031804857,0.010003299,0.050788924,0.034525663,0.01841074,0.08514026,0.001393635,-0.00011770535,0.01664251,0.13691686,0.04346856,0.058894463,-0.10852939,0.039102674,0.030120242
violence,-0.042352125,-0.0011912308,-0.012532306,-0.009531044,-0.014081768,-0.08504185,0.07205775,0.12685223,-0.10383703,-0.030619608,-0.007460304,-0.13800558,-0.007337313,-0.017134849,0.011721293,-0.044038843,0.07576569,-0.055447392,-0.015556293,-0.13765424,0.051078483,0.0456556,0.109733395,-0.02399292,-0.040005416,-0.012042719,-0.066053815,0.03170987,-0.04260481,-0.039071817,0.11389293,-0.0016321666,0.061624512,-0.04069901,0.00041062004,0.098050795,0.059682664,-0.09091057,-0.109848164,-0.100943916,-0.0015077443,-0.098722324,-0.004196324,0.027706448,0.06673932,-0.020309435,-0.020577038,-0.032715313,-0.0076628104,0.030355351,0.0032487398,-0.049414184,0.025096104,0.016212812,-0.11443617,0.023470566,0.023655606,0.034480322,-0.07417195,0.028654026,-0.011484222,0.019484868,0.022263743,0.036220122,-0.03633197,0.06781256,0.0022201457,0.034079388,-0.069045074,0.074222535,0.035192292,0.041272443,0.05550751,0.038056765,0.09163565,0.026853193,0.030431379,0.0002982183,-0.08862886,0.026830824,-0.010395708,-0.0069253594,-0.061972786,0.010114263,-0.051876415,-0.01817262,0.019547958,0.05221515,0.03182884,0.004909595,0.10377921,0.004202436,-0.0020391983,0.017985115,0.13671264,0.04608019,0.06922077,-0.115169205,0.034285948,0.021817755
leaving,0.0010110724,0.0004337132,-0.0020601929,-0.005211921,-0.0014247096,0.0021517205,-0.004535668,-0.0033618773,0.007064111,0.0017020821,-0.0016969359,0.009525824,-0.0022694946,0.0056024883,-0.003397869,0.0029249156,-0.006302187,-0.0004122412,-0.00028776645,0.006364412,0.00328645,-0.0028524948,0.0018898713,0.008154856,-0.0013663698,0.009775548,-0.0009567881,-0.000722543,0.004993175,-9.618401e-05,-0.008594949,-0.00095611694,0.009181873,0.006570264,0.007352052,-0.002898072,0.008837509,-0.004671333,0.0061532543,0.0043424545,0.0017788028,-0.0040193475,-0.0007947099,-0.0067847576,-0.0052927816,-0.005384544,-0.0096937595,-0.0025945948,-0.0022755074,-0.0033670568,-0.0035530436,-0.005583949,0.0050328374,-0.00024799944,0.008198086,-0.009656165,0.009005471,0.006768274,-0.0063772677,0.0085249385,0.003212154,0.0064085973,0.007492089,0.0016370427,0.0037658024,-0.004046149,0.009012753,0.0014592123,-0.00457729,-0.006083902,0.0028296327,0.007752515,0.0019527078,0.001593678,0.0044643786,-0.008364065,0.0015028286,0.0017690015,0.005128554,-0.0017732728,0.00879004,0.0034570121,-0.0078067924,0.006003655,-0.007011782,0.005604614,-0.002909608,-0.0011732995,0.0056825294,0.005518836,-0.0028712463,-0.008042322,0.0036149216,0.006133839,-0.00039271475,-0.0090868855,0.00857813,0.00460989,-0.009094595,-0.003863586
expression,-0.008084722,-0.007414303,0.008910107,0.009399824,-0.009738302,-0.009105295,-0.008708652,-0.0017841649,-0.008910358,0.002066108,0.0073760604,-0.0045612277,0.003006841,0.009762612,-0.00613035,-0.00948697,0.008807852,0.008373667,0.0019395888,0.008621718,-0.0064975535,-0.00808568,0.002860807,0.0076585994,0.002076789,0.0029159773,0.009828435,0.004058969,-0.0040753093,0.004916111,-0.008056619,-0.009834534,-0.002203411,0.007359524,-0.0028469276,0.0054973518,-0.0070830192,-0.0046041035,-0.0041495096,0.0056632017,0.0017750382,0.007552259,-0.008507459,-0.0028030323,-0.0041129114,-0.007996192,0.0016358566,-0.0031455613,-0.008514931,-0.0023598243,-0.0031335556,-0.008195732,0.006814395,-0.002845261,0.004413564,-0.00016188144,-0.009749966,-0.005582681,-0.00589239,-0.008801929,0.0007276189,-0.0067689097,-0.0030439626,-0.007414733,-0.008221892,0.006789712,0.0051782858,-0.0014735126,-0.0018192875,-0.004956672,-0.008690541,-0.006949705,-0.005356042,0.0030876172,-0.0016508937,-0.0061128368,0.0028881694,0.0038444365,0.0060603535,-0.0071165073,0.0007639277,0.0025737071,0.0005715644,0.0076279067,-0.0066173878,0.0023777867,0.0062985206,0.004452052,-0.007724148,0.0076705157,0.003564905,-0.0007212591,0.0053624604,0.006622082,0.0035388982,0.0070186816,0.0008634031,0.0014607799,-0.006502318,-0.0073852623
roared,-0.003063556,0.001082865,0.00089287997,0.0016880882,-0.0031763255,0.0079249265,0.0028678656,0.00019999742,0.00027896286,0.006112722,-0.0071426653,0.008265593,0.004400669,0.004243802,-0.009171917,-0.00020635844,0.006777128,0.0050903084,-0.0040489007,0.009963384,0.0053241863,0.009672674,0.0069703255,0.009472107,-0.0013928342,0.0026334513,0.0025780343,-0.005646105,0.0056328084,-0.009376723,-0.004742949,-0.0042683445,-0.005429032,-0.007230135,-0.008794206,0.008944268,-0.009604495,-0.0072511006,0.00408257,-0.005718702,-0.0020446992,-0.00088779925,-0.008728618,0.0023064923,0.0048684096,-0.009791686,0.0067342664,0.00843412,0.0019695044,0.0028965427,-0.0089578815,0.00011011243,0.0017696607,-0.009094362,0.000830425,0.008636919,-0.005704645,0.007359389,0.0020413613,-0.0036387253,-0.002612859,-0.0027355456,-0.0035869777,0.007991452,0.001935649,0.0039153136,0.0011469626,-0.0012219835,-0.009502676,-0.008670908,-0.009593505,0.0024931289,0.0005097592,0.003710748,0.005922254,-0.0013998449,0.00479008,-0.007543856,0.004115573,0.0014971101,0.007400262,-0.009510595,0.00026569367,-0.003984932,0.002818861,0.008287871,0.00392189,0.008283008,-0.0025339974,0.0011832332,0.0029998613,0.0066440036,0.0047375574,0.009433901,0.006147672,-0.008064003,0.0062898016,0.0013482905,-0.005625142,-0.00046771884
peeping,0.000418061,-0.0048311115,0.0066852593,0.007442715,-0.007034333,-0.0031081606,0.0053117694,-0.004339454,0.008148368,-0.006294179,0.004326867,0.003884419,0.008344978,-0.0050089536,0.0072423206,0.0012364804,-0.004596381,0.005245024,0.0034879541,0.0076711224,-0.00045310735,-0.0068695974,0.0077212383,0.0076054204,-0.0036306584,-0.0008615756,-0.0024702812,-0.002490673,-0.0072460817,-4.396796e-05,0.0037739074,0.00013769626,-0.0046780347,0.0063804807,-0.004250543,-0.00263898,0.005822034,-0.007284428,0.00047044992,-0.0007367778,-0.0015105116,-0.008291899,-0.009644714,-0.00940801,-0.0036263252,0.0008470762,-0.0015031898,-9.925008e-05,0.0009090662,0.004757979,0.0033942426,-0.0030963945,-0.0025232388,-0.0036438776,0.0053341878,0.006113254,0.00017756462,0.00788522,-0.005004214,-0.0026533948,-0.0024505628,0.008741529,-0.0013558972,-0.005389533,0.0034353947,-0.006452501,0.0067889546,-0.001698774,-0.0043258653,-0.0018212891,-0.0041452884,0.0029614628,-0.009808768,-0.009450658,-0.0056237783,0.001782819,0.0025368475,-0.0006750226,-0.004037963,-0.0002483201,0.0019549406,-5.0728322e-05,0.001125785,-0.0038433063,-0.00017416835,-0.0036641324,0.0043769074,0.009939998,-0.0003587532,0.00772619,0.0058393646,0.009340643,-0.0012259817,0.0037368608,-0.008999687,0.0043514622,0.0014781845,-0.0050278213,0.00067878724,-0.0051351096
boxed,-0.007710098,0.0056810044,0.009030906,0.00019241571,-0.0033924878,-0.005305692,0.0007689488,-0.009270642,-0.0064775767,0.008749875,0.0008960998,0.008286141,-0.008818438,0.00018410922,0.0020508587,-0.009315113,-0.00920138,-0.0024962677,-0.004668757,-0.007856416,0.00089871406,0.0063724685,1.1920929e-08,0.0052577867,0.008902958,0.008313711,0.00312868,-0.008621383,-0.008102591,-0.007169987,0.0023614478,0.00024321914,-0.007937224,-0.008991931,0.0036310733,0.008822165,-0.0011183774,-0.00858704,0.0018296158,-0.0030630575,0.009665621,-0.005857599,-0.0012235307,-0.0027616,-0.008647632,-0.0036394466,0.00040573717,-0.0004297793,0.0049455343,0.009988129,0.0037182523,0.0023667014,0.006445191,-0.00013981103,0.003954408,-0.000516721,-0.0022718562,-0.004971758,-0.00024035692,-0.001330272,0.0018067085,-0.0047729923,-0.0014763534,0.0064001046,0.0025237238,-0.0062106918,-0.0059245694,0.007816196,-0.009145452,-0.009160897,0.008943802,-0.0048628985,0.004024184,-0.003100934,-0.0070383763,-0.0022876572,-0.0024458372,-0.00895851,0.002968327,0.0018091368,0.007837889,-0.0056128134,-0.002358178,0.001162082,0.00020849466,-0.008907234,0.0058921897,-0.0027198875,0.008977269,0.008850652,0.0018999827,-0.008266431,-0.00093146204,0.0059063802,-0.0022290207,0.0028278006,-0.0042833914,0.005944773,0.007854345,0.006091007
laughter,-0.00400244,-0.0015193128,0.0017942918,0.006537857,0.0022024966,-0.002097194,-0.008334844,-0.007356701,0.0022674226,-0.0028574478,0.005820687,0.008968319,-0.0025433374,0.0022882128,-0.008124478,0.005340339,0.0013794303,-0.008203158,-0.0036344195,0.005973121,3.5241843e-05,0.008686265,0.0021857559,-0.009631737,-0.0066913557,-0.005146314,0.0043176054,-0.0052131996,0.0050811935,-0.00018693924,-0.0053379238,-0.0016855836,0.0032452976,0.006281887,0.0077999043,-0.008280159,-0.006904626,-0.004974295,0.009833727,-0.00787247,-0.0016260564,-0.009099829,0.005299449,-0.002627312,0.0080395965,0.00096964836,0.0046754647,-0.005528933,-0.00020579337,0.0023313058,-0.004833454,-0.0057931924,-0.005039543,-0.0011723399,0.002101544,0.004682888,-0.0059668683,0.0058265566,-0.008020017,0.0013669909,0.0010501397,-0.008885964,-0.001022011,-0.00020242215,0.0027223718,0.0025359928,-0.0050469805,-0.0061595975,0.008837648,-0.0023007346,-0.0067845164,0.0037126385,0.009605619,-0.0070632887,-0.008556336,0.0021562588,-0.0046988726,-0.0029550241,0.008460053,0.009410926,-0.00712425,-0.009247918,0.006502161,-0.0072489013,-0.009380234,-0.0032107662,-0.008165341,0.0019469869,0.006234146,-0.009953043,0.0025334465,0.0043106508,-0.009911168,0.008633545,0.0016433501,-0.0084239105,0.0074498476,-0.001733824,0.0042973496,-0.007683016
thunder,0.0060093105,0.0018611395,-0.0016447615,-0.00815143,0.0055417945,-0.0019852351,0.0016023242,-0.0045742155,0.0013259089,0.0013219774,-0.005515257,0.0019259799,-0.0024834955,0.0012365186,-0.0056616305,-0.0012730085,-0.0013117206,0.00927866,-0.0059314226,0.008959833,0.0022788013,0.001129582,0.0049222587,0.0044869483,-0.0009701419,0.008029852,-0.00757902,0.000649271,-0.007977302,0.005753362,0.0016045177,-0.001545515,-0.009300201,0.0008306837,-0.0073561408,0.0027686954,0.0060199676,0.0050345743,0.0015137971,0.009968422,0.00010241389,0.0054640104,0.00716164,-0.0064447774,0.009674048,-0.0033301127,-0.007397424,0.004015691,0.0058189128,0.0036801433,-0.0066993083,-0.0028501905,0.009862256,0.0022635914,0.0015678179,-0.0055710794,0.00073727727,-0.006383153,-0.009155165,0.0024670803,-0.0030300105,0.0060433424,0.00036599755,0.009925913,-0.0062766266,0.0030741156,0.0023714649,0.009796509,-0.0016127217,0.0055070184,-0.007944958,-0.0070552374,0.00853768,-0.001307882,-0.008146397,0.0038094055,-0.0058954563,0.00093677756,0.0068517886,0.0024543118,0.0045949863,0.0077005993,-0.0058595813,-0.0068039773,-0.0076472233,0.0019921958,0.0063714003,-0.0063281725,0.009930554,-0.005303904,-0.0044415975,-0.0036703623,0.009734899,0.009734761,0.003334936,-0.008217406,0.0032821118,-0.0065798964,0.008297439,0.0034636618
ridges,-0.002336912,-0.0036528134,-0.008253813,-0.003854971,0.002686727,-0.00318802,0.0026777613,0.007525581,-0.006538067,-0.0011407232,-0.0044554975,0.0037028205,-0.0033856356,-0.0031299877,-0.0019940138,-0.009743785,0.006794362,-0.0072667254,-0.009109153,0.0011429418,-0.007801348,-0.0017712021,0.0090327095,0.0063075125,0.004747714,0.002078812,0.0051650726,0.002118863,0.0059931255,-0.007343868,0.0008476901,-0.0075230324,-0.006185861,0.003340665,-0.008987587,-0.00657454,0.0007923722,-0.00982552,-0.0027585388,0.00527161,-0.007351607,-0.005174841,-0.0068287086,0.00891717,0.00713866,0.0074181915,0.0027793504,0.0033294642,-0.0037930906,-0.0094342865,0.0015133583,0.0041296626,0.0017433667,-0.0013981998,0.0011879647,-0.009647403,0.004100634,0.00016118407,0.0041516973,0.0034486984,0.0067467154,0.0076185334,0.005895295,-0.0006707513,-0.0087336255,0.0037967765,0.0037913441,-0.00882478,0.0022293306,0.002781353,0.0065074335,-0.008103121,0.0053338096,-0.005722282,0.0038621605,0.002789563,-0.0028863132,-0.007199441,-0.0016728437,0.0020481788,-0.002190317,0.0005420983,0.0021775197,-0.008430556,-0.008603927,0.007944944,0.00021405339,-0.0013874089,0.0029953134,-0.0045694625,-0.0039017976,-0.0066722585,-0.0006695831,0.006920965,0.0055167903,0.0012806952,0.00642128,0.0032579792,0.0009555495,0.009706753
